qid,lang,alias
Q203044,de,Binz GmbH & Co. KG
Q203539,ja,ジマー ゴールデン スピリット
Q202888,de,Ariel Motor Company
Q202888,fr,Ariel Ltd
Q202888,fr,Ariel Motor Company
Q202888,en,Ariel Motor Company Ltd
Q202888,ko,에이리얼
Q203020,it,Benz & Cie
Q203020,it,Benz & Co.
Q203020,ja,ベンツ
Q203020,ja,ベンツ& Cie. ライニッシェ・ガスモトーレン・ファブリーク
Q203463,nl,CLS
Q203463,de,Einsatzersthelferin
Q203463,en,68W
Q203463,en,Combat Medic
Q203463,sl,bojna bolničarka
Q203463,sl,Combat Medic Specialist
Q203463,sl,68W
Q207651,zh,行刑者
Q207651,zh,侩子手
Q207651,zh,劊子
Q207651,zh,劊子手
Q207651,zh,刽子
Q207651,fr,bourreaux
Q207651,fr,bourrelle
Q207651,ko,망나니
Q207651,ko,참수인
Q207651,ko,사형 집행자
Q207651,ko,사형집행자
Q207651,ko,사형집행인
Q207651,es,Verdugos
Q207651,es,carrasco
Q207651,es,borrero
Q207651,es,ejecutor
Q207651,it,carnefice
Q207651,de,Henker
Q207651,de,Nachrichter
Q207651,de,Scharfrichterin
Q207651,de,Henkerin
Q207651,de,Nachrichterin
Q207651,ja,首切り役人
Q207651,sv,skarprättare
Q207651,sv,stupagreve
Q207651,sv,avrättare
Q207651,nl,scherprechter
Q207651,pt,Verdugo
Q207651,ru,заплечных дел мастер
Q207651,ro,Gâde
Q207651,ro,executor
Q207651,fi,teloittaja
Q207651,cs,popravčí
Q207651,cs,katyně
Q207651,da,mestermand
Q207651,en,hangman
Q207651,he,תליינית
Q207651,sl,rabelj
Q207651,sl,usmrtitelj
Q207651,sl,eksekutorka
Q207651,sl,usmrtiteljica
Q207651,ar,منفذ الإعدام
Q207651,ar,سياف
Q207651,ar,جلاد
Q206783,ko,군속
Q206783,zh,軍中文職
Q206783,zh,軍中文員
Q206783,zh,軍屬
Q206783,zh,軍隊文職雇員
Q206783,zh,軍隊文職
Q206783,zh,軍隊文員
Q206783,zh,軍務員
Q206783,es,empleada civil
Q206783,pl,pracownik cywilny wojska
Q201948,zh,狙击手
Q201948,pl,snajper
Q201948,ko,저격자
Q201948,ko,스나이퍼
Q201948,ko,저격병
Q201948,es,Francotiradores
Q201948,es,Francotiradora
Q201948,es,tirador de élite
Q201948,et,Täpsuslaskur
Q201948,et,Täpsuskütt
Q201948,de,Präzisionsschütze
Q201948,de,Scharfschützen
Q201948,de,Scharfschützin
Q201948,de,Präzisionsschützin
Q201948,ja,狙撃主
Q201948,ja,狙撃兵
Q201948,ja,スナイパー
Q201948,ja,エルヴィン・ケーニッヒ
Q201948,ja,狙撃兵師団
Q201948,vi,Lính bắn tỉa
Q201948,vi,Bắn tỉa
Q201948,sv,krypskytt
Q201948,pt,Franco-atirador
Q201948,pt,Atirador de escol
Q201948,pt,Atirador furtivo
Q201948,pt,Sniper
Q201948,tr,Sniper
Q201948,th,สไนเปอร์
Q201948,th,Sniper
Q201948,fi,tarkk’ampuja
Q201948,cs,snajpr
Q201948,cs,ostřelovač
Q201948,cs,snajper
Q201948,cs,sniper
Q201948,fa,تک تیراندازی
Q201948,fa,تک تیرانداز
Q201948,it,cecchino
Q201948,it,franco tiratore
Q201948,it,Cecchino
Q201948,ta,மறைசுடுநர்
Q201948,ru,стрелок
Q201948,fr,sniper
Q201948,fr,tireur isolé
Q201948,fr,tireuse isoléé
Q201948,fr,tireuse embusquée
Q201948,uk,снайперка
Q201948,lt,snaiperė
Q202468,en,Audi Sport ABT
Q202468,en,ABT Schaeffler Audi Sport
Q202468,zh,ABT舍夫勒奥迪运动车队
Q202468,zh,ABT舍弗勒奥迪运动车队
Q202468,zh,奥迪ABT舍夫勒车队
Q202468,zh,阿布特体育系列
Q202468,zh,ABT舍夫勒运动车队
Q202468,zh,奥迪汽车运动部门
Q202468,zh,ABT运动车队
Q202468,zh,Abt 運動線
Q202468,zh,ABT车队
Q202468,zh,ABT Cupra车队
Q202468,zh,ABT Cupra車隊
Q202468,zh,ABT賽車運動系列
Q202468,zh,ABT CUPRA电动方程式车队
Q202468,fi,Audi Sport Team Abt Sportsline
Q202468,fr,Audi Sport Team Abt Sportsline
Q203550,de,Alpina Burkard Bovensiepen
Q203550,en,Alpina Burkard Bovensiepen
Q203550,es,Alpina
Q203550,fr,Alpina Burkard Bovensiepen
Q203550,ro,Alpina Burkard Bovensiepen
Q203550,ko,알피나 부르카드 보벤지펜
Q203791,de,Zimmerpolierin
Q82723,zh,艺伎
Q82723,zh,藝妓
Q82723,zh,藝伎
Q82723,pl,geiko
Q82723,pl,geisha
Q82723,et,geisha
Q82723,sv,geiko
Q82723,nl,geisja
Q82723,nl,géisja
Q82723,nl,maiko
Q82723,ar,غييشا
Q82723,ar,فتاة غيشا
Q82723,ar,غايشا
Q82723,pt,geisha
Q82723,pt,geiko
Q82723,pt,geigi
Q82723,pt,maiko
Q82723,ru,гэйся
Q82723,tr,Geygi
Q82723,tr,Geyko
Q82723,tr,Geişa
Q82723,tr,Geyki
Q82723,tr,Geisha
Q82723,fi,geiša
Q82723,fi,geishat
Q82723,uk,Ґейша
Q82723,da,geigi
Q82723,da,geiko
Q82723,fr,gueïcha
Q82723,fr,geiko
Q82723,fr,geishas
Q82723,it,Geiko
Q82723,it,Maiko
Q82723,de,Geiko
Q82723,de,Maiko
Q82723,id,Maiko
Q82723,ja,置屋
Q82723,ja,芸者置屋
Q82723,ja,芸子
Q82723,ja,芸者
Q82723,vi,Kỹ nữ Nhật
Q82723,vi,Vũ nữ Nhật
Q82723,vi,Ca kỹ
Q82723,vi,Maiko
Q82723,ro,Gheişă
Q82723,ro,Geisha
Q82723,th,ไมโกะ
Q82723,th,เกชา
Q82723,th,เกชะ
Q82723,cs,geisha
Q82723,fa,گِیشا
Q82723,fa,گیگی
Q82723,en,geiko
Q82723,en,geigi
Q82723,bg,гейши
Q289612,de,GU
Q289612,de,Gesamtunternehmer
Q289612,el,εργολάβος
Q289612,el,ανάδοχος
Q289612,en,main contractor
Q289612,en,prime contractor
Q289612,en,MOE
Q289612,en,master builder
Q289612,nl,aannemer
Q289612,it,general contractor
Q289612,vi,MOE
Q289612,zh,總承包商
Q289612,fr,maître d'œuvre
Q289612,fr,entreprise générale
Q289612,sv,byggmästare
Q289612,mt,kuntrattur ġenerali
Q289612,mt,kuntrattur prinċipali
Q289612,sl,splošna izvajalka
Q289612,pt,Empreiteiro da Construção Civil
Q289612,pt,empreiteiro
Q289612,pt,mestre de obras
Q289612,ru,Генподрядчица
Q289612,ru,генподрядчик
Q289635,de,Genset trailer
Q290188,en,Gio. Ansaldo & C.
Q290188,en,Ansaldo Trasporti
Q290188,ja,アンサルド造船所
Q290188,ja,アンサルド社
Q290188,zh,Gio. Ansaldo & C.
Q290188,zh,Ansaldo
Q290188,sl,Gio. Ansaldo & C.
Q290188,sl,Ansaldo Trasporti
Q290188,it,Gio. Ansaldo & C.
Q290188,it,Gio. Ansaldo & C. (sas)
Q290188,it,Ansaldo SaS
Q168722,de,UNIC
Q168722,nl,Unic (automerk)
Q168722,fr,Société des Automobiles Unic
Q168827,zh,伊斯兰教先知
Q168827,zh,伊斯蘭教先知
Q168827,zh,伊斯兰教中的先知
Q168827,es,Rasul
Q168827,es,Nabí
Q168827,es,Nabi
Q168827,es,profetas del islamismo
Q168827,es,profeta del Islam
Q168827,ms,Rasul
Q168827,ms,Nabi-nabi dalam Islam
Q168827,ms,Nabi-nabi Islam
Q168827,ar,قائمة الأنبياء
Q168827,ar,أنبياء الاسلام
Q168827,ar,قائمة الرسل و الأنبياء
Q168827,ar,أنبياء الإسلام
Q168827,ar,قائمة الرسل
Q168827,ar,قائمة أنبياء الله
Q168827,ar,أنبياء الله
Q168827,ar,قائمة أنبياء الإسلام
Q168827,ar,النبوه في الإسلام
Q168827,ar,قائمة الأنبياء و الرسل
Q168827,ar,الأنبياء في الإسلام
Q168827,nl,profeten van de islam
Q168827,pt,Profeta do Islã
Q168827,pt,Profetas do Islã
Q168827,ru,пророки в исламе
Q168827,ru,пророки ислама
Q168827,ru,пророк (ислам)
Q168827,ru,исламские пророки
Q168827,ru,исламский пророк
Q168827,ru,пророк в исламе
Q168827,tr,İslâm peygamberleri
Q168827,tr,İslam peygamberi
Q168827,tr,Peygamber
Q168827,uk,Набі
Q168827,az,Peyğəmbərlər
Q168827,hr,Pejgamber
Q168827,hr,Islamski proroci
Q168827,kk,Пайғамбарлар
Q168827,ko,이슬람의 예언자들
Q168827,ko,나비
Q168827,fr,prophetes de l'islam
Q168827,fr,prophète de l'Islam
Q168827,he,נביאי האיסלאם
Q168827,id,para nabi dan rasul dalam Islam
Q168827,de,Prophetin im Islam
Q168827,de,Prophetin des Islam
Q168827,ja,ナビー
Q168827,hi,इस्लाम के पैगम्बर
Q168827,hi,दूत
Q168827,hi,नबी
Q168827,hy,Իսլամի մարգարեները
Q168827,hy,Իսլամի մարգարեներ
Q168827,hy,Մարգարեները Ղուրանում
Q168827,en,prophets and messengers in Islam
Q168827,en,prophets in Islam
Q168827,en,prophet in Islam
Q168827,bg,Пророци в Исляма
Q168827,ka,ისლამის წინასწარმეტყველები
Q168827,bn,ইসলামের নবী
Q168827,bn,ইসলামের প্রেরিতপুরুষগণ
Q168827,lv,islāma pravieši
Q168827,sl,prerok islama
Q168827,fi,Islamin profeetat
Q168827,fi,Islamin profeetta
Q168827,fi,islamilaiset profeetat
Q239718,es,Muecín
Q239718,es,Almuecín
Q239718,es,almuedano
Q239718,es,Muecin
Q239718,es,Almuecin
Q239718,zh,宣禮員
Q239718,en,Mu'azzin
Q239718,en,muazzin
Q239718,en,muezzins
Q239718,en,muazzins
Q239718,it,muezzino
Q239718,it,muezzini
Q239718,it,talacimanno
Q239718,it,talacimanni
Q239718,it,muesino
Q239718,it,muesini
Q239718,hi,मोज़िन
Q239718,hi,मोअज़्ज़िन
Q239718,id,Muadzin
Q242468,pl,krawcowa
Q242468,pl,krawiec odzieży męskiej / krawcowa odzieży męskiej
Q242468,he,תופרת
Q242468,he,תופר
Q242468,he,חייטת
Q242468,ta,தையல்காரி
Q242468,ta,தையற்காரர்
Q242468,ta,தையல்காரன்
Q242468,ta,தையலர்
Q242468,it,sarta
Q242468,de,Schneidermeister
Q242468,de,Weißnäher
Q242468,de,Näher
Q242468,id,Tailor
Q242468,nl,snijder
Q242468,nl,tailleur
Q242468,pt,Tailleur
Q242468,ru,швея
Q242468,ru,машинистка
Q242468,ru,портная
Q242468,ru,портниха
Q242468,fi,kraatari
Q242468,fi,räätäli
Q242468,fa,خیاطی
Q242468,da,skræder
Q242468,da,skræddermester
Q242468,es,costurero
Q242468,es,alfayate
Q242468,fr,tailleur d'habits
Q242468,fr,couturier
Q242468,fr,couturière
Q242468,fr,ouvrier tailleur
Q242468,fr,tailleur
Q242468,fr,tailleuse
Q242468,fr,tailleuse d'habits
Q242468,cs,švadlena
Q242468,cs,krejčová
Q242468,en,tailoress
Q242468,ja,仕立屋
Q242468,ja,洋裁
Q242468,hu,férfiszabó
Q242468,bg,терзия
Q242468,ro,croitoreasă
Q242468,mt,ħajjata
Q242468,hy,Դերձակություն
Q242468,sl,krojačica
Q242468,sl,šivilja
Q242468,sl,mojškra
Q242468,lt,siuvėja
Q242468,el,ράφτρα
Q242468,lv,drēbniece
Q242468,lv,šuvējs
Q242468,lv,šuvēja
Q242468,lv,piegriezējs
Q242468,lv,piegriezēja
Q240913,pl,ACV
Q240913,uk,AEC
Q240913,hu,AEC
Q240913,hu,A.E.C.
Q240913,ja,アソシエイティッド・イクウィプメント・カンパニー
Q240913,ja,アソシエイテッド・イクイップメント・カンパニー
Q240913,nl,AEC (autobus- en vrachtwagenmerk)
Q82955,zh,政客
Q82955,zh,政治家
Q82955,zh,政治人士
Q82955,es,política
Q82955,es,politica
Q82955,es,politico
Q82955,es,políticos
Q82955,es,políticas
Q82955,es,politicos
Q82955,es,politicas
Q82955,mt,politikant
Q82955,ar,السياسي
Q82955,ar,رجل سياسة
Q82955,ar,سياسية
Q82955,sv,heltidspolitiker
Q82955,nl,politica
Q82955,nl,politici
Q82955,nl,politieker
Q82955,nl,politica's
Q82955,pt,políticos
Q82955,pt,agentes políticos
Q82955,pt,agente político
Q82955,pt,políticas
Q82955,ru,политический деятель
Q82955,ru,политическая деятельница
Q82955,da,Statsmand
Q82955,ko,정치 지도자
Q82955,ko,정치인물
Q82955,ko,정객
Q82955,ko,정치가
Q82955,be,палітычны дзеяч
Q82955,be,палітычны лідар
Q82955,fr,politiciens
Q82955,fr,femme politique
Q82955,fr,politicien
Q82955,fr,hommes politiques
Q82955,fr,politicienne
Q82955,fr,homme politique
Q82955,fr,femmes politiques
Q82955,fr,politiciennes
Q82955,lv,politiķe
Q82955,it,personalità politica
Q82955,it,uomo politico
Q82955,it,donna politica
Q82955,it,politica
Q82955,id,politisi
Q82955,id,figur politik
Q82955,id,pemimpin politik
Q82955,id,negarawan
Q82955,vi,nhà chính trị
Q82955,vi,chánh trị gia
Q82955,vi,chính trị gia
Q82955,sk,politička
Q82955,sl,političarka
Q82955,cs,politička
Q82955,en,political leader
Q82955,en,political figure
Q82955,en,polit.
Q82955,en,pol
Q82955,ro,politiciană
Q82955,tr,politik figür
Q82955,tr,politik lider
Q82955,tr,siyasi lider
Q82955,tr,siyasi figür
Q82955,tr,politikacı
Q82955,pl,polityczka
Q82955,he,פוליטיקאית
Q82955,is,Stjórnmálamaður
Q82955,hi,राजनेता
Q82955,hr,političarka
Q82955,uk,політичний діяч
Q82955,uk,політична діячка
Q82955,ms,pemimpin politik
Q82955,ms,tokoh politik
Q82955,el,πολιτευτής
Q82955,de,Politikerin
Q82955,de,Berufspolitiker
Q82955,de,Berufspolitikerin
Q82955,kk,саяси қайраткер
Q82955,kk,саясатшы
Q82955,fa,سیاست‌مدار
Q82955,lt,politikė
Q82955,lt,politinis veikėjas
Q82955,lt,politinis veikėja
Q165708,es,Dodge Ram
Q165708,zh,公羊卡车
Q165708,en,Ram
Q167016,ja,デア (自動車)
Q167016,ja,ジネッタ・カーズ
Q167016,nl,Ginetta
Q167158,de,Netherlands Cars
Q167158,ru,Netherlands Car B.V.
Q167158,nl,NedCar
Q167158,en,NedCar
Q259327,es,salvavidas
Q259327,es,guardavidas
Q259327,es,socorrista acuático
Q259327,es,socorrista acuatico
Q259327,cs,plavčice
Q259327,pt,nadador-salvador
Q259327,pt,guarda-vidas
Q259327,de,Rettungsschwimmerin
Q259327,fr,sauveteur sportif
Q259327,sl,reševalka iz vode
Q259327,hu,úszómester
Q259327,ru,спасательница на воде
Q257815,nl,Rijtuigenfabriek Gebr. Spijker
Q257815,nl,Gebr. Spijker
Q257815,nl,N.V. Rijtuigfabriek v/h Gebr. Spijker
Q257815,ro,Spijker
Q256705,es,médico psicoterapeuta
Q256705,es,psicoterapeuta medico
Q256705,es,medico psicoterapeuta
Q256705,sl,medicinska psihoterapevtka
Q256876,pt,poeta repentista
Q258874,de,Herrgottsschnitzerin
Q202648,zh,球證
Q202648,zh,裁判员
Q202648,zh,球証
Q202648,zh,体育裁判
Q202648,pl,arbiter sportowy
Q202648,pl,sędzia
Q202648,fr,Umpire
Q202648,fr,Arbitre
Q202648,fr,Arbitre de la fédération
Q202648,fr,arbitre sportive
Q202648,fr,arbitre sportif
Q202648,ko,심판원
Q202648,ko,레퍼리
Q202648,ko,엄파이어
Q202648,he,קוון
Q202648,he,שופטת
Q202648,es,referí
Q202648,es,equipo arbitral
Q202648,es,referee
Q202648,es,arbitro
Q202648,es,árbitro deportivo
Q202648,es,referi
Q202648,es,árbitra
Q202648,de,Schiedsrichterin
Q202648,de,Spielleiter
Q202648,de,Spielleiterin
Q202648,de,Unparteiischer
Q202648,de,Unparteiische
Q202648,de,Schiri
Q202648,ja,レフィリー
Q202648,ja,レフリー
Q202648,ja,アンパイア
Q202648,ja,レフェリー
Q202648,ar,حكم كرة قدم
Q202648,sv,Domare
Q202648,sv,Huvuddomare
Q202648,sv,Idrottsdomare
Q202648,pt,Umpire
Q202648,pt,árbitra
Q202648,ru,спортивный арбитр
Q202648,ru,рефери
Q202648,ru,спортивный судья
Q202648,ru,арбитр
Q202648,tr,Hakem(futbol)
Q202648,tr,Hakemlik
Q202648,fa,داوری
Q202648,nl,arbiter
Q202648,it,giudice
Q202648,it,arbitro sportivo
Q202648,it,giudice sportivo
Q202648,it,giudice di gara
Q202648,it,arbitri
Q202648,en,umpire
Q202648,hu,bíró
Q202648,be,суддзя
Q202648,fi,tuomari
Q202648,fi,urheilutuomari
Q202648,vi,trọng tài thể thao
Q202648,uk,спортивний суддя
Q202648,et,spordikohtunik
Q202648,cs,soudce
Q202648,cs,sudí
Q202648,ta,நடுவர்
Q202648,sl,športni sodnik
Q202648,lt,teisėja
Q202648,lt,sporto teisėjas
Q202648,lt,sporto teisėja
Q202648,lt,arbitras
Q202648,lt,arbitrė
Q195651,zh,電梯小姐
Q195651,zh,電梯女郎
Q195651,id,Operator lift
Q195651,de,Schwebekastenjunge
Q195651,de,Elevator Girl
Q195651,de,Liftboy
Q195651,de,Liftjunge
Q195651,ja,エレベーターボーイ
Q195651,ko,엘리베이터 걸
Q195651,ko,엘리베이터 안내양
Q195651,ko,엘리베이터 오퍼레이터
Q195651,ko,엘리베이터 안내원
Q195651,ko,엘리베이터걸
Q195651,ru,лифтер
Q195651,ru,лифтёрша
Q195651,ru,лифтёрка
Q195651,fr,liftière
Q195651,nl,liftboy
Q195651,nl,liftjongen
Q195651,el,χειριστής ασανσέρ
Q195651,en,elevator girl
Q195651,en,liftboy
Q195651,hu,liftkezelő
Q195651,hu,liftes
Q195651,uk,ліфтерка
Q202708,de,AMC
Q202708,de,American Motors
Q202708,cs,American Motors Corporation
Q202708,cs,AMC
Q202708,en,American Motors
Q202708,en,AMC
Q202708,zh,美國汽車公司
Q202708,fr,AMC
Q202708,fr,American Motors
Q202708,sl,AMC
Q202708,sl,American Motors
Q202708,fa,شرکت امریکن موتورز
Q202883,zh,獸醫
Q202883,fr,médecin vétérinaire
Q202883,de,Tierärztin
Q202883,de,Veterinär
Q202883,de,Veterinärin
Q202883,de,Veterinärmediziner
Q202883,de,Veterinärmedizinerin
Q202883,de,Viehdoktor
Q202883,de,Viehdoktorin
Q202883,de,Tiermediziner
Q202883,de,Tiermedizinerin
Q202883,de,Veterinärarzt
Q202883,de,Veterinärarztin
Q202883,ja,獣医
Q202883,ar,البيطار
Q202883,nl,veearts
Q202883,nl,veedokter
Q202883,sv,Distriktsveterinär
Q202883,sv,Veterinärexamen
Q202883,sv,Länsdjurläkare
Q202883,sv,Statsveterinär
Q202883,sv,Banveterinär
Q202883,sv,Djurläkare
Q202883,sv,Smittskyddsveterinär
Q202883,sv,Distriktsveterinärer
Q202883,sv,Djurhälsoveterinär
Q202883,sv,Kontrollbesiktningsveterinär
Q202883,sv,Klinikveterinär
Q202883,sv,Länsveterinär
Q202883,sk,veterinárny lekár
Q202883,sk,zverolekár
Q202883,en,veterinary physician
Q202883,en,vet
Q202883,en,veterinary surgeon
Q202883,en,veterinarians
Q202883,en,Veterinary
Q202883,th,นายสัตวแพทย์
Q202883,th,สัตวแพทย์หญิง
Q202883,th,สัตว์แพทย์
Q202883,fi,Eläinlääketieteen tohtori
Q202883,fi,ELK
Q202883,fi,Eläinlääketieteen kandi
Q202883,fi,Eläinlääkäriohjelma
Q202883,fi,Erikoiseläinlääkäri
Q202883,fi,Eläinlääketieteen kandidaatti
Q202883,fi,ELT
Q202883,fi,Eläinlääketieteelliset yliopistotutkinnot
Q202883,uk,ветеринарний лікар
Q202883,uk,ветеринар
Q202883,uk,Спеціаліст ветеринарної медицини
Q202883,uk,ветлікар
Q202883,cs,zvěrolékař
Q202883,cs,veterinářka
Q202883,cs,zvěrolékařka
Q202883,cs,veterinář
Q202883,cs,veterinární lékařka
Q202883,cs,veterinární lékaři
Q202883,bg,Ветеринарен лекар
Q202883,da,Kandidat i veterinærmedicin
Q202883,da,Dyrlægevagt
Q202883,da,Vagtdyrlæge
Q202883,da,Dyrelæge
Q202883,da,Dyrlægeuddannelsen
Q202883,da,B.Sc.med.vet.
Q202883,da,Veterinæruddannelsen
Q202883,da,Veterinær
Q202883,da,Veterinærlæge
